framework,trace_idx,n_steps,fm,present,step_idx,pct,is_global
MetaGPT,25,6,1.4,0,,,0
MetaGPT,25,6,1.5,0,,,0
MetaGPT,25,6,2.1,0,,,0
MetaGPT,25,6,2.2,1,4,80.0,0
MetaGPT,25,6,2.3,0,,,0
MetaGPT,25,6,2.4,0,,,0
MetaGPT,25,6,2.5,0,,,0
MetaGPT,25,6,2.6,1,4,80.0,0
MetaGPT,25,6,3.1,1,,,1
MetaGPT,25,6,3.2,1,2,40.0,0
MetaGPT,25,6,3.3,1,4,80.0,0
MetaGPT,26,6,1.1,1,,,1
MetaGPT,26,6,1.2,0,,,0
MetaGPT,26,6,1.3,0,,,0
MetaGPT,26,6,1.4,0,,,0
MetaGPT,26,6,1.5,0,,,0
MetaGPT,26,6,2.1,0,,,0
MetaGPT,26,6,2.2,0,,,0
MetaGPT,26,6,2.3,0,,,0
MetaGPT,26,6,2.4,0,,,0
MetaGPT,26,6,2.5,0,,,0
MetaGPT,26,6,2.6,1,4,80.0,0
MetaGPT,26,6,3.1,0,,,0
MetaGPT,26,6,3.2,1,5,100.0,0
MetaGPT,26,6,3.3,1,2,40.0,0
MetaGPT,27,6,1.1,0,,,0
MetaGPT,27,6,1.2,0,,,0
MetaGPT,27,6,1.3,0,,,0
MetaGPT,27,6,1.4,0,,,0
MetaGPT,27,6,1.5,0,,,0
MetaGPT,27,6,2.1,0,,,0
MetaGPT,27,6,2.2,0,,,0
MetaGPT,27,6,2.3,0,,,0
MetaGPT,27,6,2.4,0,,,0
MetaGPT,27,6,2.5,0,,,0
MetaGPT,27,6,2.6,0,,,0
MetaGPT,27,6,3.1,0,,,0
MetaGPT,27,6,3.2,0,,,0
MetaGPT,27,6,3.3,1,4,80.0,0
MetaGPT,28,6,1.1,0,,,0
MetaGPT,28,6,1.2,0,,,0
MetaGPT,28,6,1.3,0,,,0
MetaGPT,28,6,1.4,0,,,0
MetaGPT,28,6,1.5,0,,,0
MetaGPT,28,6,2.1,0,,,0
MetaGPT,28,6,2.2,0,,,0
MetaGPT,28,6,2.3,0,,,0
MetaGPT,28,6,2.4,0,,,0
MetaGPT,28,6,2.5,0,,,0
MetaGPT,28,6,2.6,0,,,0
MetaGPT,28,6,3.1,1,,,1
MetaGPT,28,6,3.2,1,4,80.0,0
MetaGPT,28,6,3.3,0,,,0
MetaGPT,29,6,1.1,1,,,1
MetaGPT,29,6,1.2,0,,,0
MetaGPT,29,6,1.3,0,,,0
MetaGPT,29,6,1.4,0,,,0
MetaGPT,29,6,1.5,0,,,0
MetaGPT,29,6,2.1,0,,,0
MetaGPT,29,6,2.2,1,3,60.0,0
MetaGPT,29,6,2.3,0,,,0
MetaGPT,29,6,2.4,0,,,0
MetaGPT,29,6,2.5,0,,,0
MetaGPT,29,6,2.6,0,,,0
MetaGPT,29,6,3.1,0,,,0
MetaGPT,29,6,3.2,1,5,100.0,0
MetaGPT,29,6,3.3,1,4,80.0,0
MagenticOne,0,13,1.1,1,,,1
MagenticOne,0,13,1.2,0,,,0
MagenticOne,0,13,1.3,0,,,0
MagenticOne,0,13,1.4,0,,,0
MagenticOne,0,13,1.5,0,,,0
MagenticOne,0,13,2.1,0,,,0
MagenticOne,0,13,2.2,0,,,0
MagenticOne,0,13,2.3,0,,,0
MagenticOne,0,13,2.4,0,,,0
MagenticOne,0,13,2.5,0,,,0
MagenticOne,0,13,2.6,0,,,0
MagenticOne,0,13,3.1,0,,,0
MagenticOne,0,13,3.2,1,11,92.0,0
MagenticOne,0,13,3.3,0,,,0
MagenticOne,1,17,1.1,1,,,1
MagenticOne,1,17,1.2,0,,,0
MagenticOne,1,17,1.3,0,,,0
MagenticOne,1,17,1.4,0,,,0
MagenticOne,1,17,1.5,1,,,1
MagenticOne,1,17,2.1,0,,,0
MagenticOne,1,17,2.2,1,16,100.0,0
MagenticOne,1,17,2.3,0,,,0
MagenticOne,1,17,2.4,0,,,0
MagenticOne,1,17,2.5,0,,,0
MagenticOne,1,17,2.6,1,16,100.0,0
MagenticOne,1,17,3.1,1,,,1
MagenticOne,1,17,3.2,1,16,100.0,0
MagenticOne,1,17,3.3,0,,,0
MagenticOne,2,44,1.1,1,,,1
MagenticOne,2,44,1.2,1,7,16.0,0
MagenticOne,2,44,1.3,1,4,9.0,0
MagenticOne,2,44,1.4,0,,,0
MagenticOne,2,44,1.5,1,,,1
MagenticOne,2,44,2.1,0,,,0
MagenticOne,2,44,2.2,1,10,23.0,0
MagenticOne,2,44,2.3,1,10,23.0,0
MagenticOne,2,44,2.4,1,7,16.0,0
MagenticOne,2,44,2.5,1,10,23.0,0
MagenticOne,2,44,2.6,1,7,16.0,0
MagenticOne,2,44,3.1,1,,,1
MagenticOne,2,44,3.2,1,10,23.0,0
MagenticOne,2,44,3.3,0,,,0
MagenticOne,3,28,1.1,0,,,0
MagenticOne,3,28,1.2,0,,,0
MagenticOne,3,28,1.3,1,8,30.0,0
MagenticOne,3,28,1.4,0,,,0
MagenticOne,3,28,1.5,0,,,0
MagenticOne,3,28,2.1,0,,,0
MagenticOne,3,28,2.2,0,,,0
MagenticOne,3,28,2.3,1,14,52.0,0
MagenticOne,3,28,2.4,0,,,0
MagenticOne,3,28,2.5,0,,,0
MagenticOne,3,28,2.6,1,11,41.0,0
MagenticOne,3,28,3.1,0,,,0
MagenticOne,3,28,3.2,1,26,96.0,0
MagenticOne,3,28,3.3,0,,,0
MagenticOne,4,43,1.1,1,,,1
MagenticOne,4,43,1.2,1,24,57.0,0
MagenticOne,4,43,1.3,1,40,95.0,0
MagenticOne,4,43,1.4,1,40,95.0,0
MagenticOne,4,43,1.5,1,,,1
MagenticOne,4,43,2.1,0,,,0
MagenticOne,4,43,2.2,1,7,17.0,0
MagenticOne,4,43,2.3,1,42,100.0,0
MagenticOne,4,43,2.4,1,3,7.0,0
MagenticOne,4,43,2.5,1,21,50.0,0
MagenticOne,4,43,2.6,1,38,90.0,0
MagenticOne,4,43,3.1,1,,,1
MagenticOne,4,43,3.2,1,,,1
MagenticOne,4,43,3.3,0,,,0
MagenticOne,5,17,1.1,0,,,0
MagenticOne,5,17,1.2,0,,,0
MagenticOne,5,17,1.3,0,,,0
MagenticOne,5,17,1.4,0,,,0
MagenticOne,5,17,1.5,0,,,0
MagenticOne,5,17,2.1,0,,,0
MagenticOne,5,17,2.2,1,13,81.0,0
MagenticOne,5,17,2.3,0,,,0
MagenticOne,5,17,2.4,0,,,0
MagenticOne,5,17,2.5,0,,,0
MagenticOne,5,17,2.6,1,11,69.0,0
MagenticOne,5,17,3.1,0,,,0
MagenticOne,5,17,3.2,1,12,75.0,0
MagenticOne,5,17,3.3,0,,,0
MagenticOne,6,19,1.1,0,,,0
MagenticOne,6,19,1.2,0,,,0
MagenticOne,6,19,1.3,1,10,56.0,0
MagenticOne,6,19,1.4,0,,,0
MagenticOne,6,19,1.5,1,,,1
MagenticOne,6,19,2.1,0,,,0
MagenticOne,6,19,2.2,1,14,78.0,0
MagenticOne,6,19,2.3,0,,,0
MagenticOne,6,19,2.4,0,,,0
MagenticOne,6,19,2.5,1,12,67.0,0
MagenticOne,6,19,2.6,0,,,0
MagenticOne,6,19,3.1,0,,,0
MagenticOne,6,19,3.2,0,,,0
MagenticOne,6,19,3.3,0,,,0
MagenticOne,7,42,1.1,1,,,1
MagenticOne,7,42,1.2,0,,,0
MagenticOne,7,42,1.3,0,,,0
MagenticOne,7,42,1.4,0,,,0
MagenticOne,7,42,1.5,0,,,0
MagenticOne,7,42,2.1,0,,,0
MagenticOne,7,42,2.2,0,,,0
MagenticOne,7,42,2.3,0,,,0
MagenticOne,7,42,2.4,0,,,0
MagenticOne,7,42,2.5,0,,,0
MagenticOne,7,42,2.6,1,29,71.0,0
MagenticOne,7,42,3.1,0,,,0
MagenticOne,7,42,3.2,0,,,0
MagenticOne,7,42,3.3,0,,,0
MagenticOne,8,42,1.1,1,,,1
MagenticOne,8,42,1.2,0,,,0
MagenticOne,8,42,1.3,1,11,27.0,0
MagenticOne,8,42,1.4,1,27,66.0,0
MagenticOne,8,42,1.5,1,,,1
MagenticOne,8,42,2.1,1,14,34.0,0
MagenticOne,8,42,2.2,1,9,22.0,0
MagenticOne,8,42,2.3,1,13,32.0,0
MagenticOne,8,42,2.4,0,,,0
MagenticOne,8,42,2.5,1,9,22.0,0
MagenticOne,8,42,2.6,0,,,0
MagenticOne,8,42,3.1,0,,,0
MagenticOne,8,42,3.2,0,,,0
MagenticOne,8,42,3.3,1,25,61.0,0
MagenticOne,9,5,1.1,0,,,0
MagenticOne,9,5,1.2,1,4,100.0,0
MagenticOne,9,5,1.3,0,,,0
MagenticOne,9,5,1.4,0,,,0
MagenticOne,9,5,1.5,0,,,0
MagenticOne,9,5,2.1,0,,,0
MagenticOne,9,5,2.2,0,,,0
MagenticOne,9,5,2.3,0,,,0
MagenticOne,9,5,2.4,1,3,75.0,0
MagenticOne,9,5,2.5,0,,,0
MagenticOne,9,5,2.6,1,4,100.0,0
MagenticOne,9,5,3.1,1,,,1
MagenticOne,9,5,3.2,1,4,100.0,0
MagenticOne,9,5,3.3,0,,,0
MagenticOne,10,39,1.1,1,,,1
MagenticOne,10,39,1.2,0,,,0
MagenticOne,10,39,1.3,1,8,21.0,0
MagenticOne,10,39,1.4,0,,,0
MagenticOne,10,39,1.5,1,,,1
MagenticOne,10,39,2.1,0,,,0
MagenticOne,10,39,2.2,1,9,24.0,0
MagenticOne,10,39,2.3,1,8,21.0,0
MagenticOne,10,39,2.4,1,9,24.0,0
MagenticOne,10,39,2.5,1,9,24.0,0
MagenticOne,10,39,2.6,1,38,100.0,0
MagenticOne,10,39,3.1,1,,,1
MagenticOne,10,39,3.2,1,8,21.0,0
MagenticOne,10,39,3.3,0,,,0
MagenticOne,11,13,1.1,0,,,0
MagenticOne,11,13,1.2,0,,,0
MagenticOne,11,13,1.3,0,,,0
MagenticOne,11,13,1.4,0,,,0
MagenticOne,11,13,1.5,0,,,0
MagenticOne,11,13,2.1,0,,,0
MagenticOne,11,13,2.2,0,,,0
MagenticOne,11,13,2.3,0,,,0
MagenticOne,11,13,2.4,0,,,0
MagenticOne,11,13,2.5,0,,,0
MagenticOne,11,13,2.6,1,5,42.0,0
MagenticOne,11,13,3.1,0,,,0
MagenticOne,11,13,3.2,0,,,0
MagenticOne,11,13,3.3,0,,,0
MagenticOne,12,16,1.1,0,,,0
MagenticOne,12,16,1.2,0,,,0
MagenticOne,12,16,1.3,0,,,0
MagenticOne,12,16,1.4,0,,,0
MagenticOne,12,16,1.5,1,,,1
MagenticOne,12,16,2.1,0,,,0
MagenticOne,12,16,2.2,0,,,0
MagenticOne,12,16,2.3,0,,,0
MagenticOne,12,16,2.4,0,,,0
MagenticOne,12,16,2.5,0,,,0
MagenticOne,12,16,2.6,1,13,87.0,0
MagenticOne,12,16,3.1,0,,,0
MagenticOne,12,16,3.2,0,,,0
MagenticOne,12,16,3.3,0,,,0
MagenticOne,13,40,1.1,0,,,0
MagenticOne,13,40,1.2,0,,,0
MagenticOne,13,40,1.3,1,20,51.0,0
MagenticOne,13,40,1.4,0,,,0
MagenticOne,13,40,1.5,1,,,1
MagenticOne,13,40,2.1,0,,,0
MagenticOne,13,40,2.2,0,,,0
MagenticOne,13,40,2.3,0,,,0
MagenticOne,13,40,2.4,0,,,0
MagenticOne,13,40,2.5,0,,,0
MagenticOne,13,40,2.6,1,34,87.0,0
MagenticOne,13,40,3.1,1,,,1
MagenticOne,13,40,3.2,1,9,23.0,0
MagenticOne,13,40,3.3,0,,,0
MagenticOne,14,42,1.1,1,,,1
MagenticOne,14,42,1.2,0,,,0
MagenticOne,14,42,1.3,1,25,61.0,0
MagenticOne,14,42,1.4,0,,,0
MagenticOne,14,42,1.5,1,,,1
MagenticOne,14,42,2.1,0,,,0
MagenticOne,14,42,2.2,1,10,24.0,0
MagenticOne,14,42,2.3,0,,,0
MagenticOne,14,42,2.4,0,,,0
MagenticOne,14,42,2.5,0,,,0
MagenticOne,14,42,2.6,0,,,0
MagenticOne,14,42,3.1,1,,,1
MagenticOne,14,42,3.2,0,,,0
MagenticOne,14,42,3.3,0,,,0
MagenticOne,15,9,1.1,1,,,1
MagenticOne,15,9,1.2,0,,,0
MagenticOne,15,9,1.3,0,,,0
MagenticOne,15,9,1.4,0,,,0
MagenticOne,15,9,1.5,0,,,0
MagenticOne,15,9,2.1,0,,,0
MagenticOne,15,9,2.2,0,,,0
MagenticOne,15,9,2.3,0,,,0
MagenticOne,15,9,2.4,0,,,0
MagenticOne,15,9,2.5,0,,,0
MagenticOne,15,9,2.6,1,8,100.0,0
MagenticOne,15,9,3.1,0,,,0
MagenticOne,15,9,3.2,0,,,0
MagenticOne,15,9,3.3,0,,,0
MagenticOne,16,42,1.1,1,,,1
MagenticOne,16,42,1.2,1,29,71.0,0
MagenticOne,16,42,1.3,1,4,10.0,0
MagenticOne,16,42,1.4,1,16,39.0,0
MagenticOne,16,42,1.5,1,,,1
MagenticOne,16,42,2.1,1,14,34.0,0
MagenticOne,16,42,2.2,1,3,7.0,0
MagenticOne,16,42,2.3,1,29,71.0,0
MagenticOne,16,42,2.4,0,,,0
MagenticOne,16,42,2.5,1,13,32.0,0
MagenticOne,16,42,2.6,1,36,88.0,0
MagenticOne,16,42,3.1,1,,,1
MagenticOne,16,42,3.2,1,41,100.0,0
MagenticOne,16,42,3.3,0,,,0
MagenticOne,17,11,1.1,0,,,0
MagenticOne,17,11,1.2,1,7,70.0,0
MagenticOne,17,11,1.3,0,,,0
MagenticOne,17,11,1.4,0,,,0
MagenticOne,17,11,1.5,0,,,0
MagenticOne,17,11,2.1,0,,,0
MagenticOne,17,11,2.2,0,,,0
MagenticOne,17,11,2.3,0,,,0
MagenticOne,17,11,2.4,0,,,0
MagenticOne,17,11,2.5,1,6,60.0,0
MagenticOne,17,11,2.6,0,,,0
MagenticOne,17,11,3.1,0,,,0
MagenticOne,17,11,3.2,0,,,0
MagenticOne,17,11,3.3,0,,,0
MagenticOne,18,37,1.1,0,,,0
MagenticOne,18,37,1.2,0,,,0
MagenticOne,18,37,1.3,1,12,33.0,0
MagenticOne,18,37,1.4,0,,,0
MagenticOne,18,37,1.5,0,,,0
MagenticOne,18,37,2.1,0,,,0
MagenticOne,18,37,2.2,0,,,0
MagenticOne,18,37,2.3,0,,,0
MagenticOne,18,37,2.4,0,,,0
MagenticOne,18,37,2.5,0,,,0
MagenticOne,18,37,2.6,0,,,0
MagenticOne,18,37,3.1,0,,,0
MagenticOne,18,37,3.2,0,,,0
MagenticOne,18,37,3.3,0,,,0
MagenticOne,19,43,1.1,1,,,1
MagenticOne,19,43,1.2,0,,,0
MagenticOne,19,43,1.3,1,14,33.0,0
MagenticOne,19,43,1.4,0,,,0
MagenticOne,19,43,1.5,1,,,1
MagenticOne,19,43,2.1,0,,,0
MagenticOne,19,43,2.2,1,12,29.0,0
MagenticOne,19,43,2.3,0,,,0
MagenticOne,19,43,2.4,1,11,26.0,0
MagenticOne,19,43,2.5,1,12,29.0,0
MagenticOne,19,43,2.6,1,25,60.0,0
MagenticOne,19,43,3.1,1,,,1
MagenticOne,19,43,3.2,1,42,100.0,0
MagenticOne,19,43,3.3,0,,,0
MagenticOne,20,13,1.1,0,,,0
MagenticOne,20,13,1.2,0,,,0
MagenticOne,20,13,1.3,1,7,58.0,0
MagenticOne,20,13,1.4,0,,,0
MagenticOne,20,13,1.5,0,,,0
MagenticOne,20,13,2.1,0,,,0
MagenticOne,20,13,2.2,0,,,0
MagenticOne,20,13,2.3,0,,,0
MagenticOne,20,13,2.4,0,,,0
MagenticOne,20,13,2.5,1,6,50.0,0
MagenticOne,20,13,2.6,0,,,0
MagenticOne,20,13,3.1,0,,,0
MagenticOne,20,13,3.2,0,,,0
MagenticOne,20,13,3.3,0,,,0
MagenticOne,21,43,1.1,1,,,1
MagenticOne,21,43,1.2,0,,,0
MagenticOne,21,43,1.3,0,,,0
MagenticOne,21,43,1.4,0,,,0
MagenticOne,21,43,1.5,0,,,0
MagenticOne,21,43,2.1,0,,,0
MagenticOne,21,43,2.2,1,19,45.0,0
MagenticOne,21,43,2.3,0,,,0
MagenticOne,21,43,2.4,0,,,0
MagenticOne,21,43,2.5,1,32,76.0,0
MagenticOne,21,43,2.6,1,42,100.0,0
MagenticOne,21,43,3.1,1,,,1
MagenticOne,21,43,3.2,0,,,0
MagenticOne,21,43,3.3,0,,,0
MagenticOne,22,19,1.1,0,,,0
MagenticOne,22,19,1.2,0,,,0
MagenticOne,22,19,1.3,0,,,0
MagenticOne,22,19,1.4,0,,,0
MagenticOne,22,19,1.5,0,,,0
MagenticOne,22,19,2.1,0,,,0
MagenticOne,22,19,2.2,0,,,0
MagenticOne,22,19,2.3,0,,,0
MagenticOne,22,19,2.4,0,,,0
MagenticOne,22,19,2.5,0,,,0
MagenticOne,22,19,2.6,1,11,61.0,0
MagenticOne,22,19,3.1,0,,,0
MagenticOne,22,19,3.2,1,18,100.0,0
MagenticOne,22,19,3.3,0,,,0
MagenticOne,23,7,1.1,0,,,0
MagenticOne,23,7,1.2,0,,,0
MagenticOne,23,7,1.3,0,,,0
MagenticOne,23,7,1.4,0,,,0
MagenticOne,23,7,1.5,0,,,0
MagenticOne,23,7,2.1,0,,,0
MagenticOne,23,7,2.2,0,,,0
MagenticOne,23,7,2.3,0,,,0
MagenticOne,23,7,2.4,0,,,0
MagenticOne,23,7,2.5,0,,,0
MagenticOne,23,7,2.6,0,,,0
MagenticOne,23,7,3.1,0,,,0
MagenticOne,23,7,3.2,0,,,0
MagenticOne,23,7,3.3,0,,,0
MagenticOne,24,42,1.1,1,,,1
MagenticOne,24,42,1.2,0,,,0
MagenticOne,24,42,1.3,1,34,83.0,0
MagenticOne,24,42,1.4,0,,,0
MagenticOne,24,42,1.5,1,,,1
MagenticOne,24,42,2.1,0,,,0
MagenticOne,24,42,2.2,1,12,29.0,0
MagenticOne,24,42,2.3,0,,,0
MagenticOne,24,42,2.4,0,,,0
MagenticOne,24,42,2.5,0,,,0
MagenticOne,24,42,2.6,1,19,46.0,0
MagenticOne,24,42,3.1,0,,,0
MagenticOne,24,42,3.2,0,,,0
MagenticOne,24,42,3.3,0,,,0
MagenticOne,25,43,1.1,1,,,1
MagenticOne,25,43,1.2,0,,,0
MagenticOne,25,43,1.3,1,12,29.0,0
MagenticOne,25,43,1.4,1,22,52.0,0
MagenticOne,25,43,1.5,1,,,1
MagenticOne,25,43,2.1,0,,,0
MagenticOne,25,43,2.2,1,11,26.0,0
MagenticOne,25,43,2.3,1,22,52.0,0
MagenticOne,25,43,2.4,1,11,26.0,0
MagenticOne,25,43,2.5,1,11,26.0,0
MagenticOne,25,43,2.6,1,22,52.0,0
MagenticOne,25,43,3.1,0,,,0
MagenticOne,25,43,3.2,1,,,1
MagenticOne,25,43,3.3,0,,,0
MagenticOne,26,38,1.1,1,,,1
MagenticOne,26,38,1.2,0,,,0
MagenticOne,26,38,1.3,0,,,0
MagenticOne,26,38,1.4,0,,,0
MagenticOne,26,38,1.5,1,,,1
MagenticOne,26,38,2.1,0,,,0
MagenticOne,26,38,2.2,1,33,89.0,0
MagenticOne,26,38,2.3,0,,,0
MagenticOne,26,38,2.4,0,,,0
MagenticOne,26,38,2.5,0,,,0
MagenticOne,26,38,2.6,1,37,100.0,0
MagenticOne,26,38,3.1,1,,,1
MagenticOne,26,38,3.2,1,37,100.0,0
MagenticOne,26,38,3.3,0,,,0
MagenticOne,27,15,1.1,0,,,0
MagenticOne,27,15,1.2,0,,,0
MagenticOne,27,15,1.3,1,11,79.0,0
MagenticOne,27,15,1.4,0,,,0
MagenticOne,27,15,1.5,0,,,0
MagenticOne,27,15,2.1,0,,,0
MagenticOne,27,15,2.2,1,3,21.0,0
MagenticOne,27,15,2.3,0,,,0
MagenticOne,27,15,2.4,0,,,0
MagenticOne,27,15,2.5,1,9,64.0,0
MagenticOne,27,15,2.6,0,,,0
MagenticOne,27,15,3.1,0,,,0
MagenticOne,27,15,3.2,0,,,0
MagenticOne,27,15,3.3,0,,,0
MagenticOne,28,5,1.1,0,,,0
MagenticOne,28,5,1.2,0,,,0
MagenticOne,28,5,1.3,0,,,0
MagenticOne,28,5,1.4,0,,,0
MagenticOne,28,5,1.5,0,,,0
MagenticOne,28,5,2.1,0,,,0
MagenticOne,28,5,2.2,0,,,0
MagenticOne,28,5,2.3,0,,,0
MagenticOne,28,5,2.4,0,,,0
MagenticOne,28,5,2.5,0,,,0
MagenticOne,28,5,2.6,1,3,75.0,0
MagenticOne,28,5,3.1,0,,,0
MagenticOne,28,5,3.2,0,,,0
MagenticOne,28,5,3.3,0,,,0
MagenticOne,29,42,1.1,0,,,0
MagenticOne,29,42,1.2,0,,,0
MagenticOne,29,42,1.3,1,31,76.0,0
MagenticOne,29,42,1.4,0,,,0
MagenticOne,29,42,1.5,1,,,1
MagenticOne,29,42,2.1,0,,,0
MagenticOne,29,42,2.2,1,15,37.0,0
MagenticOne,29,42,2.3,0,,,0
MagenticOne,29,42,2.4,0,,,0
MagenticOne,29,42,2.5,0,,,0
MagenticOne,29,42,2.6,1,15,37.0,0
MagenticOne,29,42,3.1,0,,,0
MagenticOne,29,42,3.2,1,5,12.0,0
MagenticOne,29,42,3.3,0,,,0
OpenManus,0,83,1.1,1,,,1
OpenManus,0,83,1.2,0,,,0
OpenManus,0,83,1.3,1,63,77.0,0
OpenManus,0,83,1.4,0,,,0
OpenManus,0,83,1.5,1,,,1
OpenManus,0,83,2.1,0,,,0
OpenManus,0,83,2.2,1,39,48.0,0
OpenManus,0,83,2.3,0,,,0
OpenManus,0,83,2.4,0,,,0
OpenManus,0,83,2.5,0,,,0
OpenManus,0,83,2.6,1,10,12.0,0
OpenManus,0,83,3.1,0,,,0
OpenManus,0,83,3.2,1,54,66.0,0
OpenManus,0,83,3.3,0,,,0
OpenManus,1,75,1.1,0,,,0
OpenManus,1,75,1.2,0,,,0
OpenManus,1,75,1.3,1,53,72.0,0
OpenManus,1,75,1.4,0,,,0
OpenManus,1,75,1.5,0,,,0
OpenManus,1,75,2.1,0,,,0
OpenManus,1,75,2.2,0,,,0
OpenManus,1,75,2.3,0,,,0
OpenManus,1,75,2.4,0,,,0
OpenManus,1,75,2.5,0,,,0
OpenManus,1,75,2.6,0,,,0
OpenManus,1,75,3.1,0,,,0
OpenManus,1,75,3.2,1,62,84.0,0
OpenManus,1,75,3.3,0,,,0
OpenManus,2,39,1.1,0,,,0
OpenManus,2,39,1.2,0,,,0
OpenManus,2,39,1.3,1,30,79.0,0
OpenManus,2,39,1.4,0,,,0
OpenManus,2,39,1.5,1,,,1
OpenManus,2,39,2.1,0,,,0
OpenManus,2,39,2.2,0,,,0
OpenManus,2,39,2.3,0,,,0
OpenManus,2,39,2.4,0,,,0
OpenManus,2,39,2.5,0,,,0
OpenManus,2,39,2.6,1,25,66.0,0
OpenManus,2,39,3.1,0,,,0
OpenManus,2,39,3.2,0,,,0
OpenManus,2,39,3.3,0,,,0
OpenManus,3,59,1.1,1,,,1
OpenManus,3,59,1.2,0,,,0
OpenManus,3,59,1.3,1,21,36.0,0
OpenManus,3,59,1.4,0,,,0
OpenManus,3,59,1.5,1,,,1
OpenManus,3,59,2.1,0,,,0
OpenManus,3,59,2.2,1,29,50.0,0
OpenManus,3,59,2.3,0,,,0
OpenManus,3,59,2.4,0,,,0
OpenManus,3,59,2.5,0,,,0
OpenManus,3,59,2.6,1,15,26.0,0
OpenManus,3,59,3.1,0,,,0
OpenManus,3,59,3.2,0,,,0
OpenManus,3,59,3.3,0,,,0
OpenManus,4,59,1.1,1,,,1
OpenManus,4,59,1.2,0,,,0
OpenManus,4,59,1.3,1,11,19.0,0
OpenManus,4,59,1.4,0,,,0
OpenManus,4,59,1.5,0,,,0
OpenManus,4,59,2.1,0,,,0
OpenManus,4,59,2.2,0,,,0
OpenManus,4,59,2.3,0,,,0
OpenManus,4,59,2.4,1,5,9.0,0
OpenManus,4,59,2.5,0,,,0
OpenManus,4,59,2.6,0,,,0
OpenManus,4,59,3.1,0,,,0
OpenManus,4,59,3.2,1,28,48.0,0
OpenManus,4,59,3.3,0,,,0
OpenManus,5,59,1.1,1,,,1
OpenManus,5,59,1.2,0,,,0
OpenManus,5,59,1.3,1,41,71.0,0
OpenManus,5,59,1.4,1,41,71.0,0
OpenManus,5,59,1.5,1,,,1
OpenManus,5,59,2.1,1,41,71.0,0
OpenManus,5,59,2.2,1,32,55.0,0
OpenManus,5,59,2.3,1,32,55.0,0
OpenManus,5,59,2.4,0,,,0
OpenManus,5,59,2.5,0,,,0
OpenManus,5,59,2.6,1,32,55.0,0
OpenManus,5,59,3.1,1,,,1
OpenManus,5,59,3.2,1,35,60.0,0
OpenManus,5,59,3.3,0,,,0
OpenManus,6,53,1.1,0,,,0
OpenManus,6,53,1.2,0,,,0
OpenManus,6,53,1.3,1,27,52.0,0
OpenManus,6,53,1.4,0,,,0
OpenManus,6,53,1.5,0,,,0
OpenManus,6,53,2.1,0,,,0
OpenManus,6,53,2.2,0,,,0
OpenManus,6,53,2.3,0,,,0
OpenManus,6,53,2.4,0,,,0
OpenManus,6,53,2.5,0,,,0
OpenManus,6,53,2.6,0,,,0
OpenManus,6,53,3.1,1,,,1
OpenManus,6,53,3.2,0,,,0
OpenManus,6,53,3.3,0,,,0
OpenManus,7,52,1.1,1,,,1
OpenManus,7,52,1.2,0,,,0
OpenManus,7,52,1.3,1,25,49.0,0
OpenManus,7,52,1.4,0,,,0
OpenManus,7,52,1.5,1,,,1
OpenManus,7,52,2.1,0,,,0
OpenManus,7,52,2.2,1,20,39.0,0
OpenManus,7,52,2.3,0,,,0
OpenManus,7,52,2.4,0,,,0
OpenManus,7,52,2.5,0,,,0
OpenManus,7,52,2.6,1,24,47.0,0
OpenManus,7,52,3.1,1,,,1
OpenManus,7,52,3.2,0,,,0
OpenManus,7,52,3.3,1,24,47.0,0
OpenManus,8,99,1.1,1,,,1
OpenManus,8,99,1.2,0,,,0
OpenManus,8,99,1.3,1,31,32.0,0
OpenManus,8,99,1.4,1,85,87.0,0
OpenManus,8,99,1.5,1,,,1
OpenManus,8,99,2.1,0,,,0
OpenManus,8,99,2.2,1,88,90.0,0
OpenManus,8,99,2.3,1,88,90.0,0
OpenManus,8,99,2.4,0,,,0
OpenManus,8,99,2.5,1,65,66.0,0
OpenManus,8,99,2.6,1,90,92.0,0
OpenManus,8,99,3.1,1,,,1
OpenManus,8,99,3.2,1,94,96.0,0
OpenManus,8,99,3.3,0,,,0
OpenManus,9,56,1.1,0,,,0
OpenManus,9,56,1.2,0,,,0
OpenManus,9,56,1.3,1,12,22.0,0
OpenManus,9,56,1.4,1,44,80.0,0
OpenManus,9,56,1.5,0,,,0
OpenManus,9,56,2.1,0,,,0
OpenManus,9,56,2.2,0,,,0
OpenManus,9,56,2.3,0,,,0
OpenManus,9,56,2.4,0,,,0
OpenManus,9,56,2.5,0,,,0
OpenManus,9,56,2.6,0,,,0
OpenManus,9,56,3.1,0,,,0
OpenManus,9,56,3.2,0,,,0
OpenManus,9,56,3.3,0,,,0
OpenManus,10,65,1.1,0,,,0
OpenManus,10,65,1.2,0,,,0
OpenManus,10,65,1.3,1,39,61.0,0
OpenManus,10,65,1.4,1,35,55.0,0
OpenManus,10,65,1.5,1,,,1
OpenManus,10,65,2.1,0,,,0
OpenManus,10,65,2.2,0,,,0
OpenManus,10,65,2.3,0,,,0
OpenManus,10,65,2.4,0,,,0
OpenManus,10,65,2.5,0,,,0
OpenManus,10,65,2.6,1,55,86.0,0
OpenManus,10,65,3.1,0,,,0
OpenManus,10,65,3.2,0,,,0
OpenManus,10,65,3.3,1,55,86.0,0
OpenManus,11,67,1.1,1,,,1
OpenManus,11,67,1.2,0,,,0
